InternalSiteID,Alamat4,Funcloc
PMS-01-017,Kabupaten Simalungun,100000005901
PMS-01-018,Kabupaten Simalungun,100000005904
PMS-01-019,Kabupaten Simalungun,100000005905
PMS-01-020,Kabupaten Simalungun,100000005906
PMS-01-021,Kabupaten Simalungun,100000005907
PMS-01-022,Kabupaten Simalungun,100000005908
PMS-01-023,Kabupaten Simalungun,100000005909
PMS-01-024,Kabupaten Simalungun,100000005921
PMS-01-025,Kota Pematangsiantar,100000005942
PMS-01-026,Kabupaten Simalungun,100000006514
PMS-01-027,Kabupaten Simalungun,100000006518
PMS-01-028,Kabupaten Simalungun,100000006519
PMS-01-029,Kabupaten Simalungun,100000006721
PMS-01-030,Kabupaten Simalungun,100000013138
PMS-01-031,Kabupaten Simalungun,100000013139
PMS-01-032,Kabupaten Simalungun,100000057601
PMS-01-033,Kota Pematangsiantar,100000057604
PMS-01-034,Kabupaten Simalungun,100000057607
PMS-01-035,Kabupaten Simalungun,100000058690
PMS-01-036,Kabupaten Simalungun,100000058693
PMS-01-037,Kabupaten Simalungun,100000058700
PMS-01-038,Kabupaten Simalungun,100000058705
PMS-01-039,Kabupaten Simalungun,100000058721
PMS-01-040,Kabupaten Simalungun,100000058724
PMS-01-041,Kabupaten Simalungun,100000058886
PNG-07-001,Kabupaten Ponorogo,100000000376
PNG-07-002,Kabupaten Ponorogo,100000002825
PNG-07-003,Kabupaten Ponorogo,100000002827
PNG-07-004,Kabupaten Ponorogo,100000002829
PNG-07-005,Kabupaten Ponorogo,100000002832
PNG-07-006,Kabupaten Ponorogo,100000002833
PNG-07-007,Kabupaten Ponorogo,100000002835
PNG-07-008,Kabupaten Ponorogo,100000005443
PNG-07-009,Kabupaten Ponorogo,100000006340
PNG-07-010,Kabupaten Ponorogo,100000013093
PNG-07-011,Kabupaten Ponorogo,100000013095
PNG-07-012,Kabupaten Ponorogo,100000015253
PNG-07-013,Kabupaten Ponorogo,100000053409
PNJ-09-001,Kabupaten Penajam Paser Utara,100000002847
PNJ-09-002,Kabupaten Penajam Paser Utara,100000002848
PNJ-09-003,Kabupaten Penajam Paser Utara,100000002849
PNJ-09-004,Kabupaten Penajam Paser Utara,100000013096
PNJ-09-005,Kabupaten Penajam Paser Utara,100000013098
PNN-02-001,Kabupaten Pesisir Selatan,100000002850
PNN-02-002,Kabupaten Pesisir Selatan,100000002852
PNN-02-003,Kabupaten Pesisir Selatan,100000002854
PNN-02-004,Kabupaten Pesisir Selatan,100000002856
PNN-02-005,Kabupaten Pesisir Selatan,100000005292
PNN-02-006,Kabupaten Pesisir Selatan,100000005293
PNN-02-007,Kabupaten Pesisir Selatan,100000005295
PNN-02-008,Kabupaten Pesisir Selatan,100000005975
PNN-02-009,Kabupaten Pesisir Selatan,100000005976
PNN-02-010,Kabupaten Pesisir Selatan,100000005980
PNN-02-011,Kabupaten Pesisir Selatan,100000006265
PNN-02-012,Kabupaten Pesisir Selatan,100000006272
PNN-02-013,Kabupaten Pesisir Selatan,100000006274
PNN-02-014,Kabupaten Pesisir Selatan,100000006283
PNN-02-015,Kabupaten Pesisir Selatan,100000013100
PNN-02-016,Kabupaten Pesisir Selatan,100000013101
PNN-02-017,Kabupaten Pesisir Selatan,100000013103
PNN-02-018,Kabupaten Pesisir Selatan,100000057648
PNN-02-019,Kabupaten Pesisir Selatan,100000057649
PNN-02-020,Kabupaten Pesisir Selatan,100000058742
PNN-02-021,Kabupaten Pesisir Selatan,100000058746
PPS-09-001,Kabupaten Pulang Pisau,100000002857
PPS-09-002,Kabupaten Pulang Pisau,100000002858
PPS-09-003,Kabupaten Pulang Pisau,100000002859
PPS-09-004,Kabupaten Pulang Pisau,100000002860
PPS-09-005,Kabupaten Pulang Pisau,100000013104
PPS-09-006,Kabupaten Pulang Pisau,100000013106
PRC-09-001,Kabupaten Murung Raya,100000002861
PRC-09-002,Kabupaten Murung Raya,100000014129
PRE-10-001,Kota Pare Pare,100000000639
PRE-10-002,Kota Pare Pare,100000002862
PRE-10-003,Kota Pare Pare,100000002864
PRE-10-004,Kota Pare Pare,100000002866
PRE-10-005,Kota Pare Pare,100000002867
PRE-10-006,Kota Pare Pare,100000004915
PRE-10-007,Kota Pare Pare,100000008228
PRG-10-001,Kabupaten Parigi Moutong,100000000640
PRG-10-002,Kabupaten Parigi Moutong,100000002868
PRG-10-003,Kabupaten Parigi Moutong,100000002869
PRG-10-004,Kabupaten Parigi Moutong,100000002870
PRG-10-005,Kabupaten Parigi Moutong,100000002871
PRG-10-006,Kabupaten Parigi Moutong,100000002872
PRG-10-007,Kabupaten Parigi Moutong,100000002873
PRG-10-008,Kabupaten Parigi Moutong,100000002874
PRG-10-009,Kabupaten Parigi Moutong,100000002875
PRG-10-010,Kabupaten Parigi Moutong,100000002876
PRG-10-011,Kabupaten Parigi Moutong,100000005795
PRG-10-012,Kabupaten Parigi Moutong,100000013109
PRG-10-013,Kabupaten Parigi Moutong,100000013110
PRG-10-014,Kabupaten Parigi Moutong,100000013112
PRG-10-015,Kabupaten Parigi Moutong,100000013113
PRG-10-016,Kabupaten Parigi Moutong,100000013114
PRG-10-017,Kabupaten Parigi Moutong,100000013115
PRG-10-018,Kabupaten Parigi Moutong,100000013905
PRG-10-019,Kabupaten Parigi Moutong,100000013914
PRG-10-020,Kabupaten Parigi Moutong,100000046025
PRN-09-001,Kabupaten Balangan,100000001096
PRN-09-002,Kabupaten Balangan,100000002877
PRN-09-003,Kabupaten Balangan,100000002878
PRN-09-004,Kabupaten Balangan,100000002879
PRN-09-005,Kabupaten Balangan,100000002880
PRN-09-006,Kabupaten Balangan,100000003706
PRP-02-001,Kabupaten Rokan Hulu,100000000641
PRP-02-002,Kabupaten Rokan Hulu,100000000642
PRP-02-003,Kabupaten Rokan Hulu,100000002882
PRP-02-004,Kabupaten Rokan Hulu,100000002884
PRP-02-005,Kabupaten Rokan Hulu,100000002885
PRP-02-006,Kabupaten Rokan Hulu,100000002886
PRP-02-007,Kabupaten Rokan Hulu,100000002887
PRP-02-008,Kabupaten Rokan Hulu,100000002888
PRP-02-009,Kabupaten Rokan Hulu,100000002889
PRP-02-010,Kabupaten Rokan Hulu,100000002890
PRP-02-011,Kabupaten Rokan Hulu,100000005288
PRP-02-012,Kabupaten Rokan Hulu,100000005291
PRP-02-013,Kabupaten Rokan Hulu,100000005427
PRP-02-014,Kabupaten Rokan Hulu,100000006264
PRP-02-015,Kabupaten Rokan Hulu,100000006843
PRP-02-016,Kabupaten Rokan Hulu,100000013119
PRP-02-017,Kabupaten Rokan Hulu,100000014768
PRP-02-018,Kabupaten Rokan Hulu,100000057676
PRR-01-001,Kabupaten Samosir,100000002891
PRR-01-002,Kabupaten Samosir,100000058686
PRR-01-003,Kabupaten Samosir,100000058704
PRR-01-004,Kabupaten Samosir,100000058720
PRR-01-005,Kabupaten Samosir,100000058733
PRR-01-006,Kabupaten Samosir,100000059134
PRW-03-001,Kabupaten Pringsewu,100000002892
PRW-03-002,Kabupaten Pringsewu,100000002893
PRW-03-003,Kabupaten Pringsewu,100000002894
PRW-03-004,Kabupaten Pringsewu,100000014769
PSN-07-001,Kota Pasuruan,100000000651
PSN-07-002,Kota Pasuruan,100000000652
PSN-07-003,Kota Pasuruan,100000000653
PSN-07-004,Kota Pasuruan,100000000654
PSN-07-005,Kota Pasuruan,100000002895
PSN-07-006,Kota Pasuruan,100000002896
PSN-07-007,Kota Pasuruan,100000002910
PSN-07-008,Kota Pasuruan,100000002911
PSN-07-009,Kota Pasuruan,100000002912
PSN-07-010,Kota Pasuruan,100000002913
PSN-07-011,Kota Pasuruan,100000003955
PSN-07-012,Kota Pasuruan,100000005006
PSN-07-013,Kota Pasuruan,100000006324
PSN-07-014,Kota Pasuruan,100000006325
PSN-07-015,Kota Pasuruan,100000006326
PSN-07-016,Kota Pasuruan,100000010770
PSN-07-017,Kota Pasuruan,100000012402
PSN-07-018,Kota Pasuruan,100000013123
PSN-07-019,Kota Pasuruan,100000013124
PSN-07-020,Kota Pasuruan,100000013126
PSN-07-021,Kota Pasuruan,100000014772
PSN-07-022,Kota Pasuruan,100000019524
PSN-07-023,Kota Pasuruan,100000038803
PSN-07-024,Kota Pasuruan,100000054391
PSO-10-001,Kabupaten Poso,100000002899
PSO-10-002,Kabupaten Poso,100000002900
PSO-10-003,Kabupaten Poso,100000002901
PSO-10-004,Kabupaten Poso,100000002902
PSO-10-005,Kabupaten Poso,100000002903
PSO-10-006,Kabupaten Poso,100000002904
PSO-10-007,Kabupaten Poso,100000004992
PSO-10-008,Kabupaten Poso,100000013128
PSO-10-009,Kabupaten Poso,100000013130
PSO-10-010,Kabupaten Poso,100000053433
PSO-10-011,Kabupaten Poso,100000053446
PSO-10-012,Kabupaten Poso,100000057838
PSP-01-001,Kabupaten Tapanuli Selatan,100000000646
PSP-01-002,Kabupaten Tapanuli Selatan,100000000647
PSP-01-003,Kabupaten Tapanuli Selatan,100000000648
PSP-01-004,Kabupaten Tapanuli Selatan,100000000649
PSP-01-005,Kabupaten Tapanuli Selatan,100000000650
PSP-01-006,Kota Padang Sidempuan,100000002905
PSP-01-007,Kabupaten Tapanuli Selatan,100000002908
PSP-01-008,Kabupaten Tapanuli Selatan,100000002909
PSP-01-009,Kabupaten Tapanuli Selatan,100000005421
PSP-01-010,Kabupaten Tapanuli Selatan,100000005847
PSP-01-011,Kabupaten Tapanuli Selatan,100000005925
PSP-01-012,Kabupaten Tapanuli Selatan,100000006781
PSP-01-013,Kabupaten Tapanuli Selatan,100000013134
PSP-01-014,Kabupaten Tapanuli Selatan,100000013135
PSP-01-015,Kabupaten Tapanuli Selatan,100000013136
PSP-01-016,Kabupaten Tapanuli Selatan,100000014771
PSP-01-017,Kabupaten Tapanuli Selatan,100000035397
PSP-01-018,Kabupaten Tapanuli Selatan,100000035411
PSP-01-019,Kota Padang Sidempuan,100000051023
PSP-01-020,Kabupaten Tapanuli Selatan,100000054020
PSP-01-021,Kabupaten Tapanuli Selatan,100000059129
PSW-10-001,Kabupaten Buton,100000000319
PSW-10-002,Kabupaten Buton,100000000320
PSW-10-003,Kabupaten Buton,100000001120
PSW-10-004,Kabupaten Buton,100000001121
PSW-10-005,Kabupaten Buton,100000001122
PSW-10-006,Kabupaten Buton,100000001123
PSW-10-007,Kabupaten Buton,100000002918
PSW-10-008,Kabupaten Buton,100000002919
PSW-10-009,Kabupaten Buton,100000002920
PSW-10-010,Kabupaten Buton,100000005044
PSW-10-011,Kabupaten Buton,100000005046
PSW-10-012,Kabupaten Buton,100000057828
PSW-10-013,Kabupaten Buton,100000057863
PTI-06-001,Kabupaten Pati,100000000658
PTI-06-002,Kabupaten Pati,100000002921
PTI-06-003,Kabupaten Pati,100000002922
PTI-06-004,Kabupaten Pati,100000002924
PTI-06-005,Kabupaten Pati,100000002925
PTI-06-006,Kabupaten Pati,100000002927
PTI-06-007,Kabupaten Pati,100000002928
PTI-06-008,Kabupaten Pati,100000002929
PTI-06-009,Kabupaten Pati,100000005466
PTI-06-010,Kabupaten Pati,100000015259
PTI-06-011,Kabupaten Pati,100000015260
PTI-06-012,Kabupaten Pati,100000024394
PTI-06-013,Kabupaten Pati,100000051306
PTK-09-001,Kota Pontianak,100000002930
PTK-09-002,Kota Pontianak,100000002931
PTK-09-003,Kota Pontianak,100000002933
PTK-09-004,Kota Pontianak,100000004938
PTK-09-005,Kota Pontianak,100000005418
PTK-09-006,Kota Pontianak,100000005809
PTK-09-007,Kota Pontianak,100000006447
PTK-09-008,Kota Pontianak,100000007884
PTK-09-009,Kota Pontianak,100000013149
PTK-09-010,Kota Pontianak,100000013150
PTK-09-011,Kota Pontianak,100000013153
PTS-09-001,Kabupaten Kapuas Hulu,100000000663
PTS-09-002,Kabupaten Kapuas Hulu,100000000664
PTS-09-003,Kabupaten Kapuas Hulu,100000006139
PTS-09-004,Kabupaten Kapuas Hulu,100000007865
PTS-09-005,Kabupaten Kapuas Hulu,100000007868
PTS-09-006,Kabupaten Kapuas Hulu,100000007870
PTS-09-007,Kabupaten Kapuas Hulu,100000013154
PWD-06-001,Kabupaten Grobogan,100000000667
PWD-06-002,Kabupaten Grobogan,100000002947
PWD-06-003,Kabupaten Grobogan,100000002948
PWD-06-004,Kabupaten Grobogan,100000002949
PWD-06-005,Kabupaten Grobogan,100000014775
PWD-06-006,Kabupaten Grobogan,100000047478
PWD-06-007,Kabupaten Grobogan,100000055291
PWK-04-001,Kabupaten Purwakarta,100000000669
PWK-04-002,Kabupaten Purwakarta,100000000670
PWK-04-003,Kabupaten Purwakarta,100000002955
PWK-04-004,Kabupaten Purwakarta,100000002957
PWK-04-005,Kabupaten Purwakarta,100000002959
PWK-04-006,Kabupaten Purwakarta,100000006483
PWK-04-007,Kabupaten Purwakarta,100000007302
PWK-04-008,Kabupaten Purwakarta,100000007786
PWK-04-009,Kabupaten Purwakarta,100000007836
PWK-04-010,Kabupaten Purwakarta,100000013162
PWK-04-011,Kabupaten Purwakarta,100000014776
PWK-04-012,Kabupaten Purwakarta,100000014777
PWK-04-013,Kabupaten Purwakarta,100000014778
PWK-04-014,Kabupaten Purwakarta,100000053403
PWR-06-001,Kabupaten Purworejo,100000000674
PWR-06-002,Kabupaten Purworejo,100000000675
PWR-06-003,Kabupaten Purworejo,100000002966
PWR-06-004,Kabupaten Purworejo,100000002967
PWR-06-005,Kabupaten Purworejo,100000002968
PWR-06-006,Kabupaten Purworejo,100000002969
PWR-06-007,Kabupaten Purworejo,100000002970
PWR-06-008,Kabupaten Purworejo,100000004926
PWT-06-001,Kabupaten Banyumas,100000000676
PWT-06-002,Kabupaten Banyumas,100000002971
PWT-06-003,Kabupaten Banyumas,100000002972
PWT-06-004,Kabupaten Banyumas,100000002975
PWT-06-005,Kabupaten Banyumas,100000005321
PWT-06-006,Kabupaten Banyumas,100000005323
PWT-06-007,Kabupaten Banyumas,100000006466
PWT-06-008,Kabupaten Banyumas,100000007406
PWT-06-009,Kabupaten Banyumas,100000013756
PWT-06-010,Kabupaten Banyumas,100000015273
PWT-06-011,Kabupaten Banyumas,100000015274
PWT-06-012,Kabupaten Banyumas,100000015275
PWT-06-013,Kabupaten Banyumas,100000015276
PWT-06-014,Kabupaten Banyumas,100000018217
PWT-06-015,Kabupaten Banyumas,100000018236
PWT-06-016,Kabupaten Banyumas,100000051813
PWT-06-017,Kabupaten Banyumas,100000057733
PWT-06-018,Kabupaten Banyumas,100000057874
PYA-08-001,Kabupaten Lombok Tengah,100000002979
PYA-08-002,Kabupaten Lombok Tengah,100000002981
PYA-08-003,Kabupaten Lombok Tengah,100000002982
PYA-08-004,Kabupaten Lombok Tengah,100000058790
PYB-01-001,Kabupaten Mandailing Natal,100000000680
PYB-01-002,Kabupaten Mandailing Natal,100000000681
PYB-01-003,Kabupaten Mandailing Natal,100000000682
PYB-01-004,Kabupaten Mandailing Natal,100000000683
PYB-01-005,Kabupaten Mandailing Natal,100000000684
PYB-01-006,Kabupaten Mandailing Natal,100000002983
PYB-01-007,Kabupaten Mandailing Natal,100000002984
PYB-01-008,Kabupaten Mandailing Natal,100000002985
PYB-01-009,Kabupaten Mandailing Natal,100000004924
PYB-01-010,Kabupaten Mandailing Natal,100000005032
PYB-01-011,Kabupaten Mandailing Natal,100000005099
PYB-01-012,Kabupaten Mandailing Natal,100000005126
PYB-01-013,Kabupaten Mandailing Natal,100000005135
PYB-01-014,Kabupaten Mandailing Natal,100000005183
PYB-01-015,Kabupaten Mandailing Natal,100000005186
PYB-01-016,Kabupaten Mandailing Natal,100000005187
PYB-01-017,Kabupaten Mandailing Natal,100000005858
PYB-01-018,Kabupaten Mandailing Natal,100000005934
PYB-01-019,Kabupaten Mandailing Natal,100000006719
PYB-01-020,Kabupaten Mandailing Natal,100000013176
PYB-01-021,Kabupaten Mandailing Natal,100000013178
PYB-01-022,Kabupaten Mandailing Natal,100000013179
PYB-01-023,Kabupaten Mandailing Natal,100000013180
PYB-01-024,Kabupaten Mandailing Natal,100000013181
PYB-01-025,Kabupaten Mandailing Natal,100000039319
PYB-01-026,Kabupaten Mandailing Natal,100000051580
PYB-01-027,Kabupaten Mandailing Natal,100000058694
PYB-01-028,Kabupaten Mandailing Natal,100000058696
PYB-01-029,Kabupaten Mandailing Natal,100000058707
PYB-01-030,Kabupaten Mandailing Natal,100000058726
PYB-01-031,Kabupaten Mandailing Natal,100000059067
PYB-01-032,Kabupaten Mandailing Natal,100000059069
PYH-02-001,Kota Payakumbuh,100000002988
PYH-02-002,Kota Payakumbuh,100000002989
RAH-10-001,Kabupaten Muna,100000000322
RAH-10-002,Kabupaten Muna,100000000685
RAH-10-003,Kabupaten Muna,100000001996
RAH-10-004,Kabupaten Muna,100000002000
RAH-10-005,Kabupaten Muna,100000002001
RAH-10-006,Kabupaten Muna,100000002990
RAH-10-007,Kabupaten Muna,100000002991
RAH-10-008,Kabupaten Muna,100000002992
RAH-10-009,Kabupaten Muna,100000002993
RAH-10-010,Kabupaten Muna,100000002994
RAH-10-011,Kabupaten Muna,100000002995
RAH-10-012,Kabupaten Muna,100000002996
RAH-10-013,Kabupaten Muna,100000002997
RAH-10-014,Kabupaten Muna,100000006696
RAH-10-015,Kabupaten Muna,100000013182
RAN-02-001,Kabupaten Natuna,100000002998
RAN-02-002,Kabupaten Natuna,100000005300
RAN-02-003,Kabupaten Natuna,100000006141
RAP-01-001,Kabupaten Labuhanbatu,100000000686
RAP-01-002,Kabupaten Labuhanbatu,100000000687
RAP-01-003,Kabupaten Labuhanbatu,100000000688
RAP-01-004,Kabupaten Labuhanbatu,100000000689
RAP-01-005,Kabupaten Labuhanbatu,100000000690
RAP-01-006,Kabupaten Labuhanbatu,100000000691
RAP-01-007,Kabupaten Labuhanbatu,100000000692
RAP-01-008,Kabupaten Labuhanbatu,100000000693
RAP-01-009,Kabupaten Labuhanbatu,100000003001
RAP-01-010,Kabupaten Labuhanbatu,100000003002
RAP-01-011,Kabupaten Labuhanbatu,100000003003
RAP-01-012,Kabupaten Labuhanbatu,100000003004
RAP-01-013,Kabupaten Labuhanbatu,100000003005
RAP-01-014,Kabupaten Labuhanbatu,100000003006
RAP-01-015,Kabupaten Labuhanbatu,100000004871
RAP-01-016,Kabupaten Labuhanbatu,100000005102
RAP-01-017,Kabupaten Labuhanbatu,100000005103
RAP-01-018,Kabupaten Labuhanbatu,100000005104
RAP-01-019,Kabupaten Labuhanbatu,100000005136
RAP-01-020,Kabupaten Labuhanbatu,100000005172
RAP-01-021,Kabupaten Labuhanbatu,100000005910
RAP-01-022,Kabupaten Labuhanbatu,100000005913
RAP-01-023,Kabupaten Labuhanbatu,100000005915
RAP-01-024,Kabupaten Labuhanbatu,100000005918
RAP-01-025,Kabupaten Labuhanbatu,100000005919
RAP-01-026,Kabupaten Labuhanbatu,100000013183
RAP-01-027,Kabupaten Labuhanbatu,100000013185
RAP-01-028,Kabupaten Labuhanbatu,100000013186
RAP-01-029,Kabupaten Labuhanbatu,100000013189
RAP-01-030,Kabupaten Labuhanbatu,100000014779
RAP-01-031,Kabupaten Labuhanbatu,100000014782
RAP-01-032,Kabupaten Labuhanbatu,100000058764
RAS-11-001,Kabupaten Teluk Wondama,100000058822
RAS-11-002,Kabupaten Teluk Wondama,100000058836
RAS-11-003,Kabupaten Teluk Wondama,100000058937
RBG-06-001,Kabupaten Rembang,100000003012
RBG-06-002,Kabupaten Rembang,100000003013
RBG-06-003,Kabupaten Rembang,100000005316
RBG-06-004,Kabupaten Rembang,100000005324
RBG-06-005,Kabupaten Rembang,100000005434
RBG-06-006,Kabupaten Rembang,100000014783
RBG-06-007,Kabupaten Rembang,100000014784
RBG-06-008,Kabupaten Rembang,100000014785
RBG-06-009,Kabupaten Rembang,100000014786
RGT-02-001,Kabupaten Indragiri Hulu,100000000697
RGT-02-002,Kabupaten Indragiri Hulu,100000000698
RGT-02-003,Kabupaten Indragiri Hulu,100000003015
RGT-02-004,Kabupaten Indragiri Hulu,100000003017
RGT-02-005,Kabupaten Indragiri Hulu,100000003019
RGT-02-006,Kabupaten Indragiri Hulu,100000003021
RGT-02-007,Kabupaten Indragiri Hulu,100000003023
RGT-02-008,Kabupaten Indragiri Hulu,100000003025
RGT-02-009,Kabupaten Indragiri Hulu,100000003026
RGT-02-010,Kabupaten Indragiri Hulu,100000003027
RGT-02-011,Kabupaten Indragiri Hulu,100000003028
RGT-02-012,Kabupaten Indragiri Hulu,100000003029
RGT-02-013,Kabupaten Indragiri Hulu,100000003030
RGT-02-014,Kabupaten Indragiri Hulu,100000003031
RGT-02-015,Kabupaten Indragiri Hulu,100000005200
RGT-02-016,Kabupaten Indragiri Hulu,100000006502
RGT-02-017,Kabupaten Indragiri Hulu,100000006828
RGT-02-018,Kabupaten Indragiri Hulu,100000006900
RGT-02-019,Kabupaten Indragiri Hulu,100000006903
RGT-02-020,Kabupaten Indragiri Hulu,100000007427
RGT-02-021,Kabupaten Indragiri Hulu,100000007452
RGT-02-022,Kabupaten Indragiri Hulu,100000013195
RKB-04-001,Kabupaten Lebak,100000000182
RKB-04-002,Kabupaten Lebak,100000000699
RKB-04-003,Kabupaten Lebak,100000000708
RKB-04-004,Kabupaten Lebak,100000000710
RKB-04-005,Kabupaten Lebak,100000003032
RKB-04-006,Kabupaten Lebak,100000003034
RKB-04-007,Kabupaten Lebak,100000003036
RKB-04-008,Kabupaten Lebak,100000003037
RKB-04-009,Kabupaten Lebak,100000003038
RKB-04-010,Kabupaten Lebak,100000003039
RKB-04-011,Kabupaten Lebak,100000003041
RKB-04-012,Kabupaten Lebak,100000003042
RKB-04-013,Kabupaten Lebak,100000006222
RKB-04-014,Kabupaten Lebak,100000006458
RKB-04-015,Kabupaten Lebak,100000007805
RKB-04-016,Kabupaten Lebak,100000013198
RKB-04-017,Kabupaten Lebak,100000014789
RKB-04-018,Kabupaten Lebak,100000014790
RKB-04-019,Kabupaten Lebak,100000014791
RKB-04-020,Kabupaten Lebak,100000014792
RKB-04-021,Kabupaten Lebak,100000048695
RKB-04-022,Kabupaten Lebak,100000058906
RMB-10-001,Kabupaten Bombana,100000001991
RMB-10-002,Kabupaten Bombana,100000002042
RMB-10-003,Kabupaten Bombana,100000003046
RMB-10-004,Kabupaten Bombana,100000003047
RMB-10-005,Kabupaten Bombana,100000005635
RMB-10-006,Kabupaten Bombana,100000005636
RMB-10-007,Kabupaten Bombana,100000005643
RMB-10-008,Kabupaten Bombana,100000057807
RTA-09-001,Kabupaten Tapin,100000003048
RTA-09-002,Kabupaten Tapin,100000003049
RTA-09-003,Kabupaten Tapin,100000005814
RTA-09-004,Kabupaten Tapin,100000007874
RTA-09-005,Kabupaten Tapin,100000034304
RTG-08-001,Kabupaten Manggarai,100000003050
RTG-08-002,Kabupaten Manggarai,100000003051
RTG-08-003,Kabupaten Manggarai,100000006401
RTG-08-004,Kabupaten Manggarai,100000006404
RTG-08-005,Kabupaten Manggarai,100000008103
RTG-08-006,Kabupaten Manggarai,100000008106
RTG-08-007,Kabupaten Manggarai,100000013203
RTG-08-008,Kabupaten Manggarai,100000013205
RTG-08-009,Kabupaten Manggarai,100000013206
RTG-08-010,Kabupaten Manggarai,100000013207
RTG-08-011,Kabupaten Manggarai,100000013208
RTG-08-012,Kabupaten Manggarai,100000014794
RTG-08-013,Kabupaten Manggarai,100000057774
RTN-10-001,Kabupaten Minahasa Tenggara,100000000715
RTP-10-001,Kabupaten Toraja Utara,100000003052
RTP-10-002,Kabupaten Toraja Utara,100000003053
RTP-10-003,Kabupaten Toraja Utara,100000003054
RTP-10-004,Kabupaten Toraja Utara,100000003055
RTP-10-005,Kabupaten Toraja Utara,100000013912
SAB-01-001,Kota Sabang,100000005469
SAB-01-002,Kota Sabang,100000005474
SAB-01-003,Kota Sabang,100000018543
SAG-09-001,Kabupaten Sanggau,100000000716
SAG-09-002,Kabupaten Sanggau,100000003056
SAG-09-003,Kabupaten Sanggau,100000003057
SAG-09-004,Kabupaten Sanggau,100000007883
SAG-09-005,Kabupaten Sanggau,100000013210
SAG-09-006,Kabupaten Sanggau,100000013211
SAG-09-007,Kabupaten Sanggau,100000013212
SAG-09-008,Kabupaten Sanggau,100000051959
SAG-09-009,Kabupaten Sanggau,100000055408
SAK-02-001,Kabupaten Siak,100000000717
SAK-02-002,Kabupaten Siak,100000000718
SAK-02-003,Kabupaten Siak,100000000719
SAK-02-004,Kabupaten Siak,100000003059
SAK-02-005,Kabupaten Siak,100000007444
SAK-02-006,Kabupaten Siak,100000013214
SAK-02-007,Kabupaten Siak,100000013215
SAK-02-008,Kabupaten Siak,100000013217
